
 ** NVTX Range Kernel Summary (nvtx_kern_sum):

+-------------------------------+---------+---------+---------+-----------+-----------+-----------------+-------------+-------------+----------+-----------+-------------+------------------------------------------------------------------------------------------------------+
|          NVTX Range           |  Style  |   PID   |   TID   | NVTX Inst | Kern Inst | Total Time (ns) |  Avg (ns)   |  Med (ns)   | Min (ns) | Max (ns)  | StdDev (ns) |                                             Kernel Name                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |         384,246 |   128,082.0 |   128,092.0 |  127,997 |   128,157 |        80.5 | cupy_copy__bool_uint8                                                                                |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |         255,962 |   255,962.0 |   255,962.0 |  255,962 |   255,962 |         0.0 | void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::ArgMaxOps<… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         2 |         2 |         226,651 |   113,325.5 |   113,325.5 |   99,614 |   127,037 |    19,391.0 | cupy_equal__uint8_int_bool                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |         206,843 |   206,843.0 |   206,843.0 |  206,843 |   206,843 |         0.0 | cupy_true_divide__float32_float_float32                                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |         127,261 |   127,261.0 |   127,261.0 |  127,261 |   127,261 |         0.0 | cupy_copy__bool_float32                                                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |         123,164 |    61,582.0 |    61,582.0 |    3,903 |   119,261 |    81,570.4 | cupy_nonzero_kernel_incomplete_scan                                                                  |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |         119,646 |   119,646.0 |   119,646.0 |  119,646 |   119,646 |         0.0 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          80,894 |    80,894.0 |    80,894.0 |   80,894 |    80,894 |         0.0 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          80,766 |    80,766.0 |    80,766.0 |   80,766 |    80,766 |         0.0 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void … |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         5 |          59,071 |    11,814.2 |     2,720.0 |    2,624 |    47,999 |    20,228.6 | cupy_bsum_shfl                                                                                       |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          53,950 |    53,950.0 |    53,950.0 |   53,950 |    53,950 |         0.0 | void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int,… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |        16 |          45,727 |     2,857.9 |     2,848.0 |    2,816 |     2,912 |        25.3 | cupy_equal__int32_int32_bool                                                                         |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |        16 |          42,173 |     2,635.8 |     2,624.0 |    2,623 |     2,687 |        19.7 | cupy_cub_all_pass1                                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |          38,463 |    19,231.5 |    19,231.5 |   16,479 |    21,984 |     3,892.6 | void at_cuda_detail::cub::detail::select::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::sele… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |        16 |          29,919 |     1,869.9 |     1,856.0 |    1,855 |     1,888 |        16.5 | cupy_cub_all_pass2                                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         7 |          20,864 |     2,980.6 |     2,848.0 |    2,176 |     3,808 |       613.2 | cupy_scan_naive                                                                                      |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          18,175 |    18,175.0 |    18,175.0 |   18,175 |    18,175 |         0.0 | void cub::CUB_300102_SM_750_800_860_890_900_1000_1200::detail::radix_sort::DeviceRadixSortSingleTil… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         4 |         7 |          16,128 |     2,304.0 |     2,240.0 |    1,792 |     2,624 |       283.2 | cupy_fill                                                                                            |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         3 |          14,912 |     4,970.7 |     4,736.0 |    4,672 |     5,504 |       463.0 | cupy_min                                                                                             |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          14,784 |    14,784.0 |    14,784.0 |   14,784 |    14,784 |         0.0 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         3 |          14,272 |     4,757.3 |     4,768.0 |    4,704 |     4,800 |        48.9 | cupy_max                                                                                             |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |          13,247 |    13,247.0 |    13,247.0 |   13,247 |    13,247 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std:… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |          11,072 |     5,536.0 |     5,536.0 |    4,768 |     6,304 |     1,086.1 | void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::p… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         3 |           6,976 |     2,325.3 |     2,304.0 |    2,272 |     2,400 |        66.6 | cupy_prepare_array_indexing                                                                          |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |           6,176 |     3,088.0 |     3,088.0 |    3,040 |     3,136 |        67.9 | cupy_copy__bool_bool                                                                                 |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |           6,144 |     3,072.0 |     3,072.0 |    2,656 |     3,488 |       588.3 | cupy_getitem_mask                                                                                    |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |           5,375 |     2,687.5 |     2,687.5 |    2,687 |     2,688 |         0.7 | void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail:… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           4,959 |     4,959.0 |     4,959.0 |    4,959 |     4,959 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::Tens… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         2 |           4,480 |     2,240.0 |     2,240.0 |    2,240 |     2,240 |         0.0 | void at_cuda_detail::cub::detail::scan::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,784 |     2,784.0 |     2,784.0 |    2,784 |     2,784 |         0.0 | _unique_update_mask_equal_nan                                                                        |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,687 |     2,687.0 |     2,687.0 |    2,687 |     2,687 |         0.0 | cupy_not_equal__int32_int32_bool                                                                     |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           2,559 |     2,559.0 |     2,559.0 |    2,559 |     2,559 |         0.0 | cupy_scatter_update                                                                                  |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           1,824 |     1,824.0 |     1,824.0 |    1,824 |     1,824 |         0.0 | cupy_arange__int_int_int32                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         1 |           1,440 |     1,440.0 |     1,440.0 |    1,440 |     1,440 |         0.0 | cupy_copy__int_int32                                                                                 |
| GXF:tick codelet: ensemble_a… | StartE… | 406,599 | 407,082 |         1 |         1 |         297,305 |   297,305.0 |   297,305.0 |  297,305 |   297,305 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:tick codelet: ensemble_a… | StartE… | 406,599 | 407,082 |         1 |         1 |         255,962 |   255,962.0 |   255,962.0 |  255,962 |   255,962 |         0.0 | void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::ArgMaxOps<… |
| GXF:tick codelet: ensemble_a… | StartE… | 406,599 | 407,082 |         1 |         1 |         206,843 |   206,843.0 |   206,843.0 |  206,843 |   206,843 |         0.0 | cupy_true_divide__float32_float_float32                                                              |
| GXF:tick codelet: ensemble_a… | StartE… | 406,599 | 407,082 |         1 |         1 |         119,646 |   119,646.0 |   119,646.0 |  119,646 |   119,646 |         0.0 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         215,803 |   215,803.0 |   215,803.0 |  215,803 |   215,803 |         0.0 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |         134,397 |    67,198.5 |    67,198.5 |   45,215 |    89,182 |    31,089.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |       1,469,504 |   293,900.8 |   127,774.0 |  127,677 |   957,291 |   370,846.8 | cupy_copy__float32_float32                                                                           |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         4 |         718,417 |   179,604.3 |   179,148.0 |  127,934 |   232,187 |    59,486.1 | cupy_copy__uint8_uint8                                                                               |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         129,149 |   129,149.0 |   129,149.0 |  129,149 |   129,149 |         0.0 | cupy_not_equal__float32_float_bool                                                                   |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,829 |   128,829.0 |   128,829.0 |  128,829 |   128,829 |         0.0 | cupy_true_divide__float32_float32_float32                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,445 |   128,445.0 |   128,445.0 |  128,445 |   128,445 |         0.0 | cupy_subtract__float32_float32_float32                                                               |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,157 |   128,157.0 |   128,157.0 |  128,157 |   128,157 |         0.0 | cupy_copy__bool_uint8                                                                                |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         127,261 |   127,261.0 |   127,261.0 |  127,261 |   127,261 |         0.0 | cupy_copy__bool_float32                                                                              |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         127,037 |   127,037.0 |   127,037.0 |  127,037 |   127,037 |         0.0 | cupy_equal__uint8_int_bool                                                                           |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |           4,864 |     2,432.0 |     2,432.0 |    2,240 |     2,624 |       271.5 | cupy_fill                                                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |   9,823,446,408 | 1,136,973.0 | 1,153,270.0 |  262,266 | 2,366,313 |   870,139.3 | void cudnn::bn_fw_tr_1C11_kernel_NCHW<__half, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnn… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     3,240 |   3,631,055,355 | 1,120,696.1 |   883,179.0 |  864,333 | 2,051,280 |   338,431.4 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    30,240 |   2,395,878,811 |    79,228.8 |    16,384.0 |    3,999 |   390,455 |   119,056.2 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    58,320 |   2,238,498,734 |    38,383.0 |     6,432.0 |    2,335 |   496,789 |    85,326.9 | void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, (bool)0, (bool)1, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    29,160 |   1,498,816,094 |    51,399.7 |    11,264.0 |    2,816 |   228,058 |    74,886.9 | void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, (bool)1, (bool)0, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |   1,281,307,755 |   296,599.0 |   259,386.0 |  185,692 |   599,762 |   108,429.1 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    23,760 |   1,018,698,319 |    42,874.5 |     6,592.0 |    2,111 |   191,131 |    69,347.5 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |     992,086,520 |   114,824.8 |   115,213.0 |   48,094 |   297,785 |    53,880.9 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     524,730,640 |   485,861.7 |   484,949.5 |  484,181 |   623,857 |    11,134.9 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     336,733,494 |   311,790.3 |   310,937.0 |  309,785 |   396,662 |     7,354.5 | sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x16_sta… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     160,161,196 |   148,297.4 |   147,965.0 |  147,580 |   190,268 |     3,619.9 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     149,143,237 |   138,095.6 |   138,060.5 |  133,885 |   150,429 |     1,459.0 | void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)2, (int)4, (bool)0, cublasGemvT… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |     143,588,633 |    33,238.1 |    30,719.0 |   24,383 |    60,127 |     8,042.1 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    10,800 |      77,131,210 |     7,141.8 |     6,560.0 |    6,240 |    10,784 |       835.3 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)0>(cudnn::bn_fw_t… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |      67,921,034 |    15,722.5 |    15,680.0 |   15,136 |    20,640 |       438.4 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)20>(cudnn::bn_fw_… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      39,773,692 |    18,413.7 |    18,304.0 |   17,888 |    23,967 |       504.0 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_warps… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      38,722,703 |    35,854.4 |    35,839.0 |   30,943 |    46,271 |     1,005.9 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_war… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |      32,001,236 |    14,815.4 |    15,567.5 |    5,471 |    30,976 |     9,177.6 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_3<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      30,268,237 |    32,029.9 |    32,031.0 |   30,559 |    35,136 |       517.8 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       949 |      29,216,015 |    30,786.1 |    29,696.0 |   28,543 |   279,066 |    16,109.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      20,104,825 |    18,615.6 |    18,624.0 |   17,760 |    23,647 |       518.4 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      20,089,696 |    18,601.6 |    18,560.0 |   18,367 |    24,032 |       468.6 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       945 |      16,199,402 |    17,142.2 |    17,536.0 |   15,455 |    25,856 |     1,584.7 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |      13,612,535 |    12,604.2 |    12,576.0 |   12,384 |    16,480 |       332.7 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage5_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,360 |      11,876,912 |     8,733.0 |     9,568.0 |    1,792 |    25,632 |     2,995.5 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::Ten… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       270 |       8,922,748 |    33,047.2 |    33,327.5 |   23,487 |    43,583 |     8,974.9 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       8,364,677 |     3,872.5 |     3,903.0 |    3,743 |     5,056 |       113.0 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_1<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       5,852,446 |     2,709.5 |     2,656.0 |    2,432 |     3,424 |       163.3 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_2<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       5,320,422 |    39,410.5 |    39,455.0 |   38,303 |    40,224 |       386.3 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     2,160 |       4,485,642 |     2,076.7 |     2,143.0 |    1,824 |     2,912 |       127.3 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_0<xmma__5x_cudnn::im… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       135 |       4,316,833 |    31,976.5 |    31,871.0 |   31,072 |    38,559 |       873.5 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |       136 |       2,201,934 |    16,190.7 |    14,816.0 |   13,888 |   195,516 |    15,496.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |       1,455,744 |   291,148.8 |   291,225.0 |  290,650 |   291,706 |       435.8 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         971,371 |   194,274.2 |   194,524.0 |  193,052 |   194,972 |       822.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         667,921 |   133,584.2 |   133,629.0 |  133,277 |   133,821 |       215.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |        10 |         659,249 |    65,924.9 |    66,078.5 |   44,959 |    86,558 |    21,347.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         5 |         235,963 |    47,192.6 |    47,199.0 |   46,303 |    47,871 |       616.5 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         215,099 |   215,099.0 |   215,099.0 |  215,099 |   215,099 |         0.0 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |         134,621 |    67,310.5 |    67,310.5 |   45,279 |    89,342 |    31,157.2 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |       1,079,490 |   539,745.0 |   539,745.0 |  129,404 |   950,086 |   580,309.8 | cupy_copy__float32_float32                                                                           |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         130,109 |   130,109.0 |   130,109.0 |  130,109 |   130,109 |         0.0 | cupy_subtract__float32_float32_float32                                                               |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         129,692 |   129,692.0 |   129,692.0 |  129,692 |   129,692 |         0.0 | cupy_true_divide__float32_float32_float32                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         128,765 |   128,765.0 |   128,765.0 |  128,765 |   128,765 |         0.0 | cupy_not_equal__float32_float_bool                                                                   |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         1 |         127,997 |   127,997.0 |   127,997.0 |  127,997 |   127,997 |         0.0 | cupy_copy__bool_uint8                                                                                |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |         2 |           4,672 |     2,336.0 |     2,336.0 |    2,240 |     2,432 |       135.8 | cupy_fill                                                                                            |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |   9,795,541,066 | 1,133,743.2 | 1,149,873.5 |  261,690 | 2,363,008 |   867,809.4 | void cudnn::bn_fw_tr_1C11_kernel_NCHW<__half, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnn… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     3,240 |   3,604,338,281 | 1,112,450.1 |   877,771.0 |  861,865 | 2,047,433 |   335,121.2 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warp… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    30,240 |   2,394,860,867 |    79,195.1 |    16,384.0 |    3,999 |   391,061 |   118,980.7 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    57,240 |   2,088,310,827 |    36,483.4 |     6,304.0 |    2,335 |   494,291 |    84,924.1 | void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, (bool)0, (bool)1, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    29,160 |   1,498,652,912 |    51,394.1 |    11,263.0 |    2,815 |   227,354 |    74,872.8 | void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, (bool)1, (bool)0, (cudnnKe… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     4,320 |   1,279,361,089 |   296,148.4 |   259,513.0 |  184,571 |   597,199 |   107,796.9 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |    23,760 |   1,018,109,596 |    42,849.7 |     6,592.0 |    2,111 |   191,227 |    69,358.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     8,640 |     988,920,907 |   114,458.4 |   115,389.0 |   47,679 |   296,600 |    53,696.1 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     523,790,016 |   484,990.8 |   484,308.0 |  480,979 |   623,728 |     9,424.0 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     207,475,489 |   192,106.9 |   191,867.0 |  191,323 |   243,673 |     3,491.5 | sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x16_sta… |
| GXF:tick codelet: nnunet_3d_… | StartE… | 406,599 | 407,082 |         1 |     1,080 |     159,820,548 |   147,982.0 |   147,772.0 |  147,004 |   190,170 |     2,865.6 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
